date,product_id,category,season,time_period,sales_amount,units_sold,profit_margin,growth_rate
2021-11-27,1,accessories,fall,q4,49775.0,820,0.5966666666666667,0.075
2021-11-28,2,apparel,fall,q4,27405.000000000004,489,0.4133333333333333,0.06933333333333333
2021-11-29,3,shoes,fall,q4,18480.0,356,0.4433333333333333,-0.018666666666666668
2021-11-30,4,shoes,fall,q4,14053.000000000002,275,0.4666666666666666,0.06833333333333334
2021-12-01,5,shoes,winter,q4,20040.0,324,0.41,0.037333333333333336
2021-12-02,1,accessories,winter,q4,124870.0,1907,0.40499999999999997,0.11075
2021-12-02,2,apparel,winter,q4,80108.0,1429,0.40499999999999997,0.06425
2021-12-02,3,shoes,winter,q4,74405.0,1330,0.4125,0.07525
2021-12-02,4,shoes,winter,q4,67284.0,1194,0.4225,0.08124999999999999
2021-12-02,5,shoes,winter,q4,77396.0,1167,0.485,0.13174999999999998
2021-12-02,6,shoes,winter,q4,139914.0,2027,0.45,0.04528571428571428
2021-12-03,1,accessories,winter,q4,106744.0,1760,0.52,0.0655
2021-12-03,2,apparel,winter,q4,30623.000000000004,607,0.45333333333333337,0.00366666666666667
2021-12-03,3,shoes,winter,q4,28638.000000000004,554,0.35999999999999993,0.08700000000000001
2021-12-03,4,shoes,winter,q4,24759.000000000004,483,0.35666666666666663,0.07666666666666666
2021-12-03,5,shoes,winter,q4,28338.0,477,0.3666666666666667,-0.010666666666666666
2021-12-03,6,shoes,winter,q4,41744.0,632,0.3933333333333333,0.09700000000000002
2021-12-04,1,accessories,winter,q4,64806.99999999999,1248,0.4633333333333333,0.11833333333333333
2021-12-04,2,apparel,winter,q4,89662.0,1701,0.43999999999999995,0.08183333333333333
2021-12-04,3,shoes,winter,q4,60837.0,1074,0.4533333333333333,-0.024333333333333335
2021-12-04,4,shoes,winter,q4,47974.0,851,0.5566666666666666,0.08433333333333333
2021-12-04,5,shoes,winter,q4,39096.0,755,0.4166666666666667,0.131
2021-12-04,6,shoes,winter,q4,69789.0,1153,0.6166666666666667,-0.001666666666666666
2021-12-05,1,accessories,winter,q4,134118.0,2037,0.4425,0.04425
2021-12-05,2,apparel,winter,q4,85729.0,1510,0.40499999999999997,0.07075
2021-12-05,3,shoes,winter,q4,97862.0,1763,0.3914285714285714,0.066
2021-12-05,4,shoes,winter,q4,72185.0,1255,0.37,0.009499999999999998
2021-12-05,5,shoes,winter,q4,86081.0,1284,0.4775,0.007999999999999997
2021-12-05,6,shoes,winter,q4,107446.0,1516,0.5125,0.04575
2021-12-06,1,accessories,winter,q4,86165.0,1494,0.414,0.0462
2021-12-06,2,apparel,winter,q4,44929.0,935,0.40599999999999997,0.019000000000000003
2021-12-06,3,shoes,winter,q4,41457.0,853,0.45600000000000007,0.020399999999999998
2021-12-06,4,shoes,winter,q4,51379.0,1045,0.455,0.046375
2021-12-06,5,shoes,winter,q4,41407.0,725,0.37,0.0782
2021-12-06,6,shoes,winter,q4,62220.0,997,0.4640000000000001,0.008199999999999999
2021-12-07,5,shoes,winter,q4,16665.0,275,0.39999999999999997,0.06866666666666667
2021-12-08,1,accessories,winter,q4,109580.0,1770,0.46,-0.02475
2021-12-08,2,apparel,winter,q4,64194.00000000001,1219,0.39999999999999997,-0.03025
2021-12-08,3,shoes,winter,q4,58855.00000000001,1111,0.34750000000000003,-0.0034999999999999996
2021-12-08,4,shoes,winter,q4,52533.0,984,0.355,0.0735
2021-12-08,5,shoes,winter,q4,61807.0,984,0.40249999999999997,0.0635
2021-12-08,6,shoes,winter,q4,120829.0,1803,0.45142857142857146,0.04785714285714286
2021-12-09,1,accessories,winter,q4,235290.00000000003,3475,0.45333333333333337,0.08733333333333333
2021-12-09,2,apparel,winter,q4,150291.0,2196,0.37833333333333335,0.05616666666666666
2021-12-09,3,shoes,winter,q4,119509.00000000001,1826,0.38833333333333336,0.07866666666666666
2021-12-09,4,shoes,winter,q4,112886.00000000001,1704,0.39166666666666666,0.11116666666666668
2021-12-09,5,shoes,winter,q4,120569.00000000001,1604,0.32999999999999996,0.058499999999999996
2021-12-09,6,shoes,winter,q4,157497.0,1968,0.48333333333333334,0.07266666666666667
2021-12-10,1,accessories,winter,q4,159944.0,3112,0.50625,0.03975
2021-12-10,2,apparel,winter,q4,113334.0,2661,0.4109090909090909,0.053
2021-12-10,3,shoes,winter,q4,86326.0,2050,0.40249999999999997,0.058249999999999996
2021-12-10,4,shoes,winter,q4,74936.0,1790,0.42374999999999996,0.06625
2021-12-10,5,shoes,winter,q4,92103.0,1791,0.4075,0.06912499999999999
2021-12-10,6,shoes,winter,q4,126207.0,2245,0.45375,0.05575000000000001
2021-12-11,1,accessories,winter,q4,38120.0,640,0.4049999999999999,0.05299999999999999
2021-12-11,2,apparel,winter,q4,18375.0,375,0.365,-0.0755
2021-12-11,3,shoes,winter,q4,28755.0,633,0.38399999999999995,0.0908
2021-12-11,4,shoes,winter,q4,12250.0,250,0.37499999999999994,0.0445
2021-12-11,5,shoes,winter,q4,14800.0,250,0.3999999999999999,0.11399999999999999
2021-12-11,6,shoes,winter,q4,24300.0,375,0.45999999999999996,0.036
2021-12-12,1,accessories,winter,q4,107953.0,1837,0.454,0.0568
2021-12-12,2,apparel,winter,q4,91239.00000000001,1607,0.45,-0.002800000000000001
2021-12-12,3,shoes,winter,q4,65241.00000000001,1205,0.41600000000000004,0.026399999999999996
2021-12-12,4,shoes,winter,q4,73427.0,1417,0.42,0.0072499999999999995
2021-12-12,5,shoes,winter,q4,64888.0,1017,0.41600000000000004,0.0736
2021-12-12,6,shoes,winter,q4,88776.0,1307,0.34199999999999997,0.0656
2021-12-13,1,accessories,winter,q4,105469.0,1671,0.376,0.0918
2021-12-13,2,apparel,winter,q4,57371.00000000001,1093,0.37,0.0558
2021-12-13,3,shoes,winter,q4,54355.00000000001,1044,0.37,0.0172
2021-12-13,4,shoes,winter,q4,47984.00000000001,903,0.37,0.016999999999999998
2021-12-13,5,shoes,winter,q4,66215.0,1092,0.33999999999999997,0.12375
2021-12-13,6,shoes,winter,q4,79553.0,1188,0.39399999999999996,0.05499999999999999
2021-12-14,6,shoes,winter,q4,20647.0,365,0.32,-0.018666666666666668
2021-12-15,1,accessories,winter,q4,100573.0,1733,0.5519999999999999,0.05720000000000001
2021-12-15,2,apparel,winter,q4,40596.0,826,0.46499999999999997,0.1395
2021-12-15,3,shoes,winter,q4,38064.0,768,0.37499999999999994,-0.036500000000000005
2021-12-15,4,shoes,winter,q4,34124.0,688,0.415,-0.036000000000000004
2021-12-15,5,shoes,winter,q4,40865.0,693,0.46,0.10200000000000001
2021-12-15,6,shoes,winter,q4,51866.99999999999,813,0.6000000000000001,0.125
2021-12-16,1,accessories,winter,q4,309404.0,4659,0.4327272727272727,0.03218181818181818
2021-12-16,2,apparel,winter,q4,291623.00000000006,4392,0.3871428571428571,0.04614285714285714
2021-12-16,3,shoes,winter,q4,214437.00000000003,3264,0.4272727272727273,0.044
2021-12-16,4,shoes,winter,q4,206747.00000000003,3135,0.4327272727272727,0.08372727272727273
2021-12-16,5,shoes,winter,q4,214288.0,2876,0.40454545454545454,0.06381818181818183
2021-12-16,6,shoes,winter,q4,271247.0,3444,0.4809090909090909,0.05245454545454545
2021-12-17,1,accessories,winter,q4,144038.0,2420,0.45285714285714285,0.062
2021-12-17,2,apparel,winter,q4,79095.0,1580,0.43571428571428567,-0.038142857142857145
2021-12-17,3,shoes,winter,q4,83164.0,1671,0.39799999999999996,0.0405
2021-12-17,4,shoes,winter,q4,62732.00000000001,1242,0.3914285714285714,0.015714285714285715
2021-12-17,5,shoes,winter,q4,75856.0,1270,0.36571428571428566,0.016714285714285716
2021-12-17,6,shoes,winter,q4,108039.0,1662,0.4685714285714285,0.0061428571428571435
2021-12-18,4,shoes,winter,q4,7752.0,163,0.3933333333333333,0.029666666666666664
2021-12-19,1,accessories,winter,q4,141257.0,2135,0.4633333333333334,0.04700000000000001
2021-12-19,2,apparel,winter,q4,84095.0,1488,0.39999999999999997,0.02
2021-12-19,3,shoes,winter,q4,74156.0,1332,0.455,0.029666666666666664
2021-12-19,4,shoes,winter,q4,65506.00000000001,1177,0.4583333333333333,0.02283333333333333
2021-12-19,5,shoes,winter,q4,84299.0,1305,0.3922222222222222,0.08466666666666667
2021-12-19,6,shoes,winter,q4,104117.0,1496,0.4483333333333333,0.022333333333333334
2021-12-20,1,accessories,winter,q4,90960.0,1346,0.43,0.041249999999999995
2021-12-20,2,apparel,winter,q4,48210.00000000001,827,0.4175,0.005250000000000005
2021-12-20,3,shoes,winter,q4,14175.0,290,0.41,-0.005999999999999998
2021-12-20,4,shoes,winter,q4,10906.0,219,0.41,-0.05
2021-12-20,5,shoes,winter,q4,13254.0,226,0.355,0.114
2021-12-20,6,shoes,winter,q4,72834.0,1197,0.3742857142857143,0.0652857142857143
2021-12-21,1,accessories,winter,q4,119332.0,1967,0.5085714285714286,0.02857142857142857
2021-12-21,2,apparel,winter,q4,22971.000000000004,423,0.415,0.11599999999999999
2021-12-21,3,shoes,winter,q4,18899.0,349,0.47500000000000003,0.020500000000000004
2021-12-21,4,shoes,winter,q4,14582.0,293,0.465,0.0475
2021-12-21,5,shoes,winter,q4,17172.0,293,0.41,0.0645
2021-12-21,6,shoes,winter,q4,27397.0,423,0.465,0.0925
2021-12-22,1,accessories,winter,q4,42879.0,1000,0.4033333333333333,0.08566666666666667
2021-12-22,2,apparel,winter,q4,84488.0,1731,0.4325,0.052125
2021-12-22,3,shoes,winter,q4,29174.000000000004,684,0.4133333333333333,0.021333333333333333
2021-12-22,4,shoes,winter,q4,28281.000000000004,668,0.4033333333333333,0.014666666666666661
2021-12-22,5,shoes,winter,q4,28404.000000000004,547,0.35666666666666663,0.08866666666666667
2021-12-22,6,shoes,winter,q4,40635.0,720,0.3,-0.012666666666666666
2021-12-23,1,accessories,winter,q4,146095.0,2386,0.4116666666666666,0.026333333333333334
2021-12-23,2,apparel,winter,q4,170044.00000000006,2401,0.40499999999999997,-0.009
2021-12-23,3,shoes,winter,q4,146660.0,2386,0.4281818181818181,0.03227272727272727
2021-12-23,4,shoes,winter,q4,115022.00000000001,1744,0.40499999999999997,0.030833333333333334
2021-12-23,5,shoes,winter,q4,112893.00000000001,1530,0.45,0.07083333333333333
2021-12-23,6,shoes,winter,q4,146776.0,1864,0.35333333333333333,0.017333333333333336
2021-12-24,4,shoes,winter,q4,25510.0,505,0.41600000000000004,0.07980000000000001
2021-12-25,1,accessories,winter,q4,64022.00000000001,1148,0.41,0.04133333333333333
2021-12-25,2,apparel,winter,q4,66801.0,1099,0.4566666666666667,0.025000000000000005
2021-12-25,3,shoes,winter,q4,44270.0,780,0.4166666666666667,0.045000000000000005
2021-12-25,4,shoes,winter,q4,45175.0,805,0.40333333333333327,0.013333333333333336
2021-12-25,5,shoes,winter,q4,70506.0,1103,0.36499999999999994,0.050875000000000004
2021-12-25,6,shoes,winter,q4,58495.00000000001,829,0.29,0.065
2021-12-26,6,shoes,winter,q4,51754.0,806,0.40800000000000003,0.011200000000000002
2021-12-27,1,accessories,winter,q4,80353.0,1314,0.536,0.10400000000000001
2021-12-28,2,apparel,winter,q4,40010.0,749,0.40599999999999997,-0.017400000000000002
2021-12-29,3,shoes,winter,q4,28859.0,557,0.46399999999999997,0.0644
2021-12-30,4,shoes,winter,q4,22778.0,442,0.426,0.11159999999999999
2021-12-31,5,shoes,winter,q4,26534.0,439,0.364,0.0232
