retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method,product_id,region_id,store_id,date_id,sales_amount,profit_margin,growth_rate,product_prod,category,subcategory,unit_price,cost_price,launch_date,performance_score,retailer_store,retailer_id_store,state_store,city_store,store_type,store_size,store_location,store_performance,region_region,region_population,market_size,average_income,market_potential,growth_opportunity,date,month,year,season,is_holiday,time_period
Sports Direct,1185732,2021-12-06,Northeast,Rhode Island,Providence,Women's Street Footwear,50.0,275,137500.0,55000.0,0.4,In-store,3,1,114,3660,13750.0,0.4,-0.081,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Sports Direct,1185732,Rhode Island,Providence,outlet,large,providence,95.38,Northeast,9318549,medium,79115,91,77,2021-12-06,12,2021,winter,0,q4
Sports Direct,1185732,2021-12-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,50.0,225,112500.0,45000.0,0.4,In-store,4,1,114,3661,11250.0,0.4,0.056,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Sports Direct,1185732,Rhode Island,Providence,outlet,large,providence,95.38,Northeast,9318549,medium,79115,91,77,2021-12-06,12,2021,winter,0,q4
Sports Direct,1185732,2021-12-06,Northeast,Rhode Island,Providence,Men's Apparel,60.0,225,135000.0,40500.0,0.3,In-store,5,1,114,3662,13500.0,0.3,-0.095,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Sports Direct,1185732,Rhode Island,Providence,outlet,large,providence,95.38,Northeast,9318549,medium,79115,91,77,2021-12-06,12,2021,winter,0,q4
Sports Direct,1185732,2021-12-06,Northeast,Rhode Island,Providence,Women's Apparel,64.99999999999999,325,211249.99999999994,84499.99999999999,0.4,In-store,6,1,114,3663,21124.999999999996,0.4,0.003,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Sports Direct,1185732,Rhode Island,Providence,outlet,large,providence,95.38,Northeast,9318549,medium,79115,91,77,2021-12-06,12,2021,winter,0,q4
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Men's Street Footwear,40.0,450,180000.0,54000.0,0.3,In-store,1,1,114,3664,18000.0,0.3,-0.042,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Sports Direct,1185732,Rhode Island,Providence,outlet,large,providence,95.38,Northeast,9318549,medium,79115,91,77,2021-01-17,1,2021,winter,0,q1
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Men's Athletic Footwear,40.0,250,100000.0,30000.0,0.3,In-store,2,1,114,3665,10000.0,0.3,-0.055,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Sports Direct,1185732,Rhode Island,Providence,outlet,large,providence,95.38,Northeast,9318549,medium,79115,91,77,2021-01-17,1,2021,winter,1,q1
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Women's Street Footwear,30.000000000000004,250,75000.00000000001,18750.000000000004,0.25,In-store,3,1,114,3666,7500.000000000001,0.25,0.017,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Sports Direct,1185732,Rhode Island,Providence,outlet,large,providence,95.38,Northeast,9318549,medium,79115,91,77,2021-01-17,1,2021,winter,1,q1
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Women's Athletic Footwear,35.0,100,35000.0,8750.0,0.25,In-store,4,1,114,3667,3500.0,0.25,0.151,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Sports Direct,1185732,Rhode Island,Providence,outlet,large,providence,95.38,Northeast,9318549,medium,79115,91,77,2021-01-17,1,2021,winter,0,q1
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Men's Apparel,50.0,150,75000.0,18750.0,0.25,In-store,5,1,114,3668,7500.0,0.25,0.029,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Sports Direct,1185732,Rhode Island,Providence,outlet,large,providence,95.38,Northeast,9318549,medium,79115,91,77,2021-01-17,1,2021,winter,0,q1
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Women's Apparel,40.0,250,100000.0,30000.0,0.3,In-store,6,1,114,3669,10000.0,0.3,0.186,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Sports Direct,1185732,Rhode Island,Providence,outlet,large,providence,95.38,Northeast,9318549,medium,79115,91,77,2021-01-17,1,2021,winter,0,q1
Sports Direct,1185732,2021-02-15,Northeast,Rhode Island,Providence,Men's Street Footwear,40.0,500,200000.0,60000.0,0.3,In-store,1,1,114,3670,20000.0,0.3,-0.092,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Sports Direct,1185732,Rhode Island,Providence,outlet,large,providence,95.38,Northeast,9318549,medium,79115,91,77,2021-02-15,2,2021,winter,0,q1
Sports Direct,1185732,2021-02-15,Northeast,Rhode Island,Providence,Men's Athletic Footwear,40.0,150,60000.0,18000.0,0.3,In-store,2,1,114,3671,6000.0,0.3,0.14,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Sports Direct,1185732,Rhode Island,Providence,outlet,large,providence,95.38,Northeast,9318549,medium,79115,91,77,2021-02-15,2,2021,winter,0,q1
Sports Direct,1185732,2021-02-15,Northeast,Rhode Island,Providence,Women's Street Footwear,30.000000000000004,200,60000.00000000001,15000.000000000002,0.25,In-store,3,1,114,3672,6000.000000000001,0.25,0.058,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Sports Direct,1185732,Rhode Island,Providence,outlet,large,providence,95.38,Northeast,9318549,medium,79115,91,77,2021-02-15,2,2021,winter,0,q1
Sports Direct,1185732,2021-02-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,35.0,250,87500.0,21875.0,0.25,In-store,4,1,115,3673,8750.0,0.25,0.148,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-02-15,2,2021,winter,0,q1
Sports Direct,1185732,2021-02-15,Northeast,Massachusetts,Boston,Men's Apparel,50.0,150,75000.0,18750.0,0.25,In-store,5,1,115,3674,7500.0,0.25,0.07,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-02-15,2,2021,winter,0,q1
Sports Direct,1185732,2021-02-15,Northeast,Massachusetts,Boston,Women's Apparel,40.0,250,100000.0,30000.0,0.3,In-store,6,1,115,3675,10000.0,0.3,-0.072,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-02-15,2,2021,winter,0,q1
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Men's Street Footwear,40.0,470,188000.0,56400.0,0.3,In-store,1,1,115,3676,18800.0,0.3,-0.041,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-03-13,3,2021,spring,0,q1
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,40.0,175,70000.0,21000.0,0.3,In-store,2,1,115,3677,7000.0,0.3,0.031,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-03-13,3,2021,spring,0,q1
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Women's Street Footwear,30.000000000000004,200,60000.00000000001,15000.000000000002,0.25,In-store,3,1,115,3678,6000.000000000001,0.25,0.092,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-03-13,3,2021,spring,0,q1
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,35.0,300,105000.0,26250.0,0.25,In-store,4,1,115,3679,10500.0,0.25,-0.042,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-03-13,3,2021,spring,1,q1
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Men's Apparel,50.0,100,50000.0,12500.0,0.25,In-store,5,1,115,3680,5000.0,0.25,-0.018,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-03-13,3,2021,spring,0,q1
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Women's Apparel,40.0,200,80000.0,24000.0,0.3,In-store,6,1,115,3681,8000.0,0.3,0.088,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-03-13,3,2021,spring,0,q1
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Men's Street Footwear,40.0,450,180000.0,54000.0,0.3,In-store,1,1,115,3682,18000.0,0.3,0.188,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-04-14,4,2021,spring,0,q2
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,40.0,150,60000.0,18000.0,0.3,In-store,2,1,115,3683,6000.0,0.3,0.02,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-04-14,4,2021,spring,0,q2
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Women's Street Footwear,30.000000000000004,150,45000.00000000001,11250.000000000002,0.25,In-store,3,1,115,3684,4500.000000000001,0.25,0.035,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-04-14,4,2021,spring,0,q2
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,35.0,125,43750.0,10937.5,0.25,In-store,4,1,115,3685,4375.0,0.25,-0.006,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-04-14,4,2021,spring,0,q2
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Men's Apparel,50.0,125,62500.0,15625.0,0.25,In-store,5,1,115,3686,6250.0,0.25,0.171,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-04-14,4,2021,spring,0,q2
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Women's Apparel,40.0,275,110000.0,33000.0,0.3,In-store,6,1,115,3687,11000.0,0.3,0.142,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-04-14,4,2021,spring,0,q2
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Men's Street Footwear,54.99999999999999,495,272249.99999999994,81674.99999999999,0.3,In-store,1,1,115,3688,27224.999999999996,0.3,0.137,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-05-13,5,2021,spring,0,q2
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50.0,200,100000.0,30000.0,0.3,In-store,2,1,115,3689,10000.0,0.3,0.16,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-05-13,5,2021,spring,0,q2
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,225,101250.0,25312.5,0.25,In-store,3,1,115,3690,10125.0,0.25,0.078,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-05-13,5,2021,spring,0,q2
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45.0,175,78750.0,19687.5,0.25,In-store,4,1,115,3691,7875.0,0.25,-0.031,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-05-13,5,2021,spring,0,q2
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Men's Apparel,54.99999999999999,200,109999.99999999999,27499.999999999996,0.25,In-store,5,1,115,3692,10999.999999999998,0.25,0.026,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-05-13,5,2021,spring,0,q2
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Women's Apparel,60.0,325,195000.0,58500.0,0.3,In-store,6,1,115,3693,19500.0,0.3,0.13,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-05-13,5,2021,spring,0,q2
Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Men's Street Footwear,54.99999999999999,575,316249.99999999994,94874.99999999999,0.3,In-store,1,1,115,3694,31624.999999999996,0.3,0.008,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-06-15,6,2021,summer,1,q2
Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50.0,325,162500.0,48750.0,0.3,In-store,2,1,115,3695,16250.0,0.3,-0.002,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-06-15,6,2021,summer,0,q2
Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,250,112500.0,28125.0,0.25,In-store,3,1,115,3696,11250.0,0.25,-0.055,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-06-15,6,2021,summer,1,q2
Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45.0,225,101250.0,25312.5,0.25,In-store,4,1,115,3697,10125.0,0.25,0.069,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-06-15,6,2021,summer,0,q2
Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Men's Apparel,54.99999999999999,225,123749.99999999999,30937.499999999996,0.25,In-store,5,1,115,3698,12374.999999999998,0.25,-0.004,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-06-15,6,2021,summer,0,q2
Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Women's Apparel,60.0,375,225000.0,67500.0,0.3,In-store,6,1,115,3699,22500.0,0.3,0.191,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-06-15,6,2021,summer,1,q2
Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Men's Street Footwear,54.99999999999999,600,329999.99999999994,98999.99999999999,0.3,In-store,1,1,115,3700,32999.99999999999,0.3,0.19,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-07-13,7,2021,summer,0,q3
Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50.0,350,175000.0,52500.0,0.3,In-store,2,1,115,3701,17500.0,0.3,0.077,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-07-13,7,2021,summer,0,q3
Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,275,123750.0,30937.5,0.25,In-store,3,1,115,3702,12375.0,0.25,0.176,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-07-13,7,2021,summer,0,q3
Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45.0,225,101250.0,25312.5,0.25,In-store,4,1,115,3703,10125.0,0.25,-0.042,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-07-13,7,2021,summer,0,q3
Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Men's Apparel,54.99999999999999,250,137499.99999999997,34374.99999999999,0.25,In-store,5,1,115,3704,13749.999999999998,0.25,-0.05,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-07-13,7,2021,summer,0,q3
Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Women's Apparel,60.0,425,255000.0,76500.0,0.3,In-store,6,1,115,3705,25500.0,0.3,0.192,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-07-13,7,2021,summer,0,q3
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Men's Street Footwear,54.99999999999999,575,316249.99999999994,94874.99999999999,0.3,In-store,1,1,115,3706,31624.999999999996,0.3,0.019,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-08-14,8,2021,summer,0,q3
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50.0,350,175000.0,52500.0,0.3,In-store,2,1,115,3707,17500.0,0.3,0.035,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-08-14,8,2021,summer,1,q3
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,275,123750.0,30937.5,0.25,In-store,3,1,115,3708,12375.0,0.25,0.059,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-08-14,8,2021,summer,0,q3
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45.0,175,78750.0,19687.5,0.25,In-store,4,1,115,3709,7875.0,0.25,-0.05,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-08-14,8,2021,summer,0,q3
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Men's Apparel,54.99999999999999,150,82499.99999999999,20624.999999999996,0.25,In-store,5,1,115,3710,8249.999999999998,0.25,-0.075,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-08-14,8,2021,summer,0,q3
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Women's Apparel,60.0,325,195000.0,58500.0,0.3,In-store,6,1,115,3711,19500.0,0.3,0.078,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-08-14,8,2021,summer,0,q3
Sports Direct,1185732,2021-09-13,Northeast,Massachusetts,Boston,Men's Street Footwear,54.99999999999999,450,247499.99999999997,74249.99999999999,0.3,In-store,1,1,115,3712,24749.999999999996,0.3,0.17,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-09-13,9,2021,fall,1,q3
Sports Direct,1185732,2021-09-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50.0,250,125000.0,37500.0,0.3,In-store,2,1,115,3713,12500.0,0.3,-0.077,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Sports Direct,1185732,Massachusetts,Boston,online,small,boston,96.8,Northeast,9318549,medium,79115,91,77,2021-09-13,9,2021,fall,0,q3
